,time,comment
14166,1:57:37 ,the earth is still flat btw guys don t get fooled
14167,1:57:37 ,Great interest
14168,1:57:38 ,have a nice day bye
14169,1:57:39 ,Hi Core
14170,1:57:40 ,so exciting we did it
14171,1:57:41 ,From the Southern tip of Africa well done
14172,1:57:41 ,really congrats guys like a dream
14173,1:57:41 ,the dude is cross eyed
14174,1:57:44 ,the people who made this possible are amazing
14175,1:57:44 ,NASA is awesome Thank you so much and congratulations
14176,1:57:45 ,that s wonderful
14177,1:57:46 ,Cool
14178,1:57:46 ,historical
14179,1:57:46 ,Amazing Nicely done
14180,1:57:46 ,I hope it fails
14181,1:57:46 ,Congratulations keep up the good work
14182,1:57:47 ,This is just great Congrats
14183,1:57:47 ,you know
14184,1:57:48 ,CountdownToMars
14185,1:57:49 ,The Falcons blew a   lead against the Patriots in Superbowl LI
14186,1:57:50 ,NASA has done a fantastic job congratulations
14187,1:57:50 ,When will the rock lanch
14188,1:57:50 ,Great job
14189,1:57:50 ,thank u nasa from isreal
14190,1:57:51 ,oh wow thats cool
14191,1:57:52 ,outstanding Congratulations You make rocket science look easy
14192,1:57:52 ,congrats i can t believe it
14193,1:57:52 ,congrats from Iran
14194,1:57:53 ,lovely well done team
14195,1:57:54 ,Yessss congrats Perseverance team from Kampen the Netherlands
14196,1:57:54 ,YESSSSSSSSSSSS WOW it landed
14197,1:57:54 ,Congratulations I can t wait to hear more from the rover and the elicopter
14198,1:57:55 ,Congratulations So exciting to love for this moment
14199,1:57:55 ,congrats from Austria
14200,1:57:55 ,why 
14201,1:57:55 ,CONGRATULATIONS TO ALL OF YOU
14202,1:57:55 ,Mars now has a race of robots as inhabitants
14203,1:57:56 ,coyney watching
14204,1:57:56 ,Wow Great
14205,1:57:57 ,This is so cool
14206,1:57:57 ,Crater is named after a municipality in Bosnia and Herzegovina my country
14207,1:57:57 ,congratulations
14208,1:57:57 ,what a click bait
14209,1:57:57 ,I WAS HERE
14210,1:57:57 ,OMG I CANT WAIT
14211,1:57:58 ,cool
14212,1:57:58 ,it is very excating
14213,1:58:00 ,weist of time Only two picrures why się you bot shoud the Landini proces grom the rower camera
14214,1:58:00 ,I WAS HERE POGCHAMP THIS IS COOL
14215,1:58:00 ,me donated 
14216,1:58:00 ,Historic
14217,1:58:01 ,Congratulations
14218,1:58:01 ,wheres yungblud at tho
14219,1:58:02 ,TE IUBIM
14220,1:58:02 ,This is dope
14221,1:58:02 ,Woohoo
14222,1:58:02 ,CIAO MARTE FROM iTALY
14223,1:58:02 ,Congrats Percy
14224,1:58:02 ,i saw the history
14225,1:58:04 ,has it landed guys info please
14226,1:58:04 ,whats everyones star sign
14227,1:58:05 ,WELL DONE CHAPS IT S A THUMBS UP FROM ME
14228,1:58:05 ,I was here
14229,1:58:05 ,Thank you young people
14230,1:58:05 ,Woo hoo what a proud moment
14231,1:58:06 ,when are the next pictures comming
14232,1:58:06 ,Love those little jets
14233,1:58:06 ,I am here cus my teacher told me
14234,1:58:06 ,CONGRATULATIONS
14235,1:58:06 ,NOT THE WRIGHT BROTHERS
14236,1:58:07 ,congrats team Perseverance
14237,1:58:07 ,I m  and so happy to have experienced this
14238,1:58:07 ,Human planetary mission 
14239,1:58:07 ,congras thank you
14240,1:58:07 ,whait what
14241,1:58:07 ,Fortunate son on mars
14242,1:58:08 ,CONGRATS NASA AND JPL
14243,1:58:09 ,I Was Waiting For K Live Stream I am Disappointed
14244,1:58:10 ,Congratulations to you for achieving a perfect Mars landing
14245,1:58:11 ,I was here for Tekashi ix9ine
14246,1:58:11 ,It is 
14247,1:58:11 ,did the thing happen
14248,1:58:11 ,Finally a vistor
14249,1:58:11 ,horray for NASA
14250,1:58:12 ,when is this
14251,1:58:12 ,yes Good job guys God bless you all
14252,1:58:13 ,Congratulations So exciting to be alive for this historic event
14253,1:58:13 ,yepp hup hup Holland
14254,1:58:13 ,look how far we ve come
14255,1:58:14 ,Congratulations NASA US and World on landing safely on Mars We need good news like this
14256,1:58:15 ,Rainier Ramirez what do you mean we you did nothing to contribute
14257,1:58:16 ,This is inspirational
14258,1:58:16 ,why don t people work for peacedothefive
14259,1:58:16 ,congratulations from Sint Pieters Leeuw Belgium nears of the Mars
14260,1:58:16 ,HYPERS PeepoJAM lebronJAM catJAM ratJAM
14261,1:58:17 ,moree picture
14262,1:58:17 ,I WAS HERE FUTURE REMEMBER MEEE
14263,1:58:17 ,Congrats you mare the history
14264,1:58:17 ,I WAS HEREEEE
14265,1:58:17 ,congratulations
14266,1:58:18 ,It landed already
14267,1:58:19 ,omg I didn t even know there were live chat
14268,1:58:20 ,what s the name of the women in red
14269,1:58:20 ,Do you upload original pictures on your website NASA
14270,1:58:20 ,congratulations
14271,1:58:21 ,NASA rules Congrats elbowcough elbowcough
14272,1:58:21 ,i was here
14273,1:58:21 ,From Uruguay I want to congratulate all persons involved in this wonderful job
14274,1:58:21 ,Congratulations
14275,1:58:22 ,Did the rover land yet
14276,1:58:22 ,In Houston with power grid going off and on NASA s rover full power on Mars awesome
14277,1:58:22 ,That s crazy
14278,1:58:24 ,i was here
14279,1:58:24 ,THIS IS ASOOOOOOOOOOOOOOME
14280,1:58:25 ,rain brothers
14281,1:58:25 ,Who s here because of Mark Rober
14282,1:58:26 ,NASA is great
14283,1:58:26 ,Congratulations
14284,1:58:26 ,Congratulations NASA I ll bet a whole lot of people are breathing a big sigh of relief right now
14285,1:58:26 ,NASA does it again Now the mission has begun
14286,1:58:26 ,will mars really save humanity
14287,1:58:27 ,Congrats guys and THANKYOU You guys rock
14288,1:58:28 ,Did it already land
14289,1:58:28 ,Congrats NASA I m witness of this historical moment Mexico
14290,1:58:30 ,Watching from Australia Nice Good Work Nasa
14291,1:58:30 ,Nasa with another W
14292,1:58:30 ,The Sky Crane also was a powered controlled flight on Mars
14293,1:58:31 ,Congrats NASA well deserved recognition
14294,1:58:31 ,Why ya ll fooling the whole world NASA
14295,1:58:31 ,its 
14296,1:58:31 ,It s been a looong rooooaaaad getting from there to here
14297,1:58:32 ,NASA Put RTX  graphics card in next robot
14298,1:58:32 ,yoyoyo have i missed it
14299,1:58:32 ,This is sooooo exciting
14300,1:58:32 ,I WAS HERE I LOVE YOU FROM THE PAST
14301,1:58:32 ,I love astronomy but World is collapsing and Nasa landing on Mars Priority I guess
14302,1:58:32 ,this is the big step
14303,1:58:32 ,CONGRATULATIONS NASA from WIllow Creek CA
14304,1:58:33 ,Congratulations
14305,1:58:33 ,You did it Congrats JPL
14306,1:58:33 ,Wow nice game how it s called
14307,1:58:34 ,mic off kar shweta
14308,1:58:34 ,GRATZ Great job
14309,1:58:35 ,Hooray Well done
14310,1:58:35 ,when will it launch
14311,1:58:35 ,Mars will enter lockdown soon
14312,1:58:36 ,CONGRATULATIONS NASA JPL TO MANKIND
14313,1:58:37 ,whoa
14314,1:58:39 ,That s awesome
14315,1:58:40 ,Lol the clowns who think this is real
14316,1:58:40 ,bye thanks for making history glad to be part of it
14317,1:58:40 ,WE WERE ALL HERE FOR ITTT
14318,1:58:41 ,Congratulations NASA
14319,1:58:41 ,wright brothers
14320,1:58:41 ,i was here
14321,1:58:42 ,BringBackFrid
14322,1:58:42 ,Thanks NASA
14323,1:58:42 ,One step closer to Living on Mars and knowing if life on Mars have really been there
14324,1:58:43 ,Great Congrats
14325,1:58:44 ,i was here
14326,1:58:45 ,I was here
14327,1:58:46 ,Congratulations NASA
14328,1:58:47 ,Congratulations
14329,1:58:47 ,Congratulation
14330,1:58:47 ,great work everyone
14331,1:58:48 ,Congratulations NASA is AWESOMEEE
14332,1:58:48 ,So are we earth  for3 for Mars this window
14333,1:58:48 ,gta  on mars confirmed by nasa
14334,1:58:49 ,Santos Dummond flied for the first time
14335,1:58:49 ,Wow earth landed on mars once again
14336,1:58:50 ,Michael Tio it has
14337,1:58:50 ,IDEMO BALKAN
14338,1:58:51 ,very exciting all of you should be very proud of your accomplishment
14339,1:58:51 ,another happy landing
14340,1:58:51 ,Congratulation to NASA from Pilsen great show like a dance in star dust
14341,1:58:51 ,i just watched The martian and its very similar to this terrrain it is possible time
14342,1:58:52 ,Wow way to go guys watching from uk
14343,1:58:52 ,Yessssssssss Biggest Congrats to everyone at NASA So exciting
14344,1:58:53 ,Blessed y all
14345,1:58:53 ,congrats space boiis
14346,1:58:53 ,this is cool
14347,1:58:53 ,I AM A WITNESS
14348,1:58:53 ,Congrats and Kudos
14349,1:58:54 ,i was here
14350,1:58:54 ,congratulation for kurdistan
14351,1:58:54 ,At Doom s Gate starts playing
14352,1:58:55 ,incredible congrats
14353,1:58:56 ,lm from IRAN a teen who liks space Wish you the best my beautiful NASA
14354,1:58:56 ,awesome and greetings from Poland
14355,1:58:56 ,Yoooo Have you ever had a dream that that um that you had uh that you had to you could you do you wit you wa you could do so you do you could you want you wanted him to do you so much you
14356,1:58:56 ,Congrats
14357,1:58:56 ,big ups to WingsOfRedemption aka Richard McGravyStein
14358,1:58:56 ,I want to see Mars
14359,1:58:57 ,Great job guys
14360,1:58:57 ,Congratulations NASA What an awesome accomplishment
14361,1:58:59 ,shot out to everyone who had a hand in this
14362,1:59:00 ,For those wondering yes it did landed
14363,1:59:00 ,this was honestly so much more exciting than I ever could have thought
14364,1:59:00 ,Yeah I was here too
14365,1:59:00 ,this is pog
14366,1:59:01 ,Congratulations
14367,1:59:01 ,JPL guys you are amazing congrats to all of you
14368,1:59:02 ,Can t wait to see ingenuity and Perseverance working together
14369,1:59:02 ,dis is history and i am here to see it
14370,1:59:03 ,what a relief
14371,1:59:03 ,this is cool
14372,1:59:03 ,WHERE IS THE MARK ROBER ZOOM CALL
14373,1:59:04 ,bobchamp
14374,1:59:06 ,Does it have a microphone
14375,1:59:06 ,this is actually really cool
14376,1:59:06 ,JFK would be so proud thank you guys you re like my heroes and I would like to thank each and every one of you for working so hard to make this great step for mankind
14377,1:59:07 ,PALMEIRAS TEM MUNDIAL
14378,1:59:07 ,play life on Mars
14379,1:59:07 ,Congratulations from
14380,1:59:07 ,Watch this ima say pog the second we see the rover land
14381,1:59:07 ,Congrat bravo mars2020
14382,1:59:08 ,hide chat
14383,1:59:08 ,Congratulations great job of everyone involved
14384,1:59:08 ,Congratulations
14385,1:59:08 ,was here
14386,1:59:08 ,whhoooo this is amazing
14387,1:59:09 ,The brain power in that room
14388,1:59:10 ,yes guys explorataion is now moved on to a nother planit yea
14389,1:59:10 ,yep you missed it
14390,1:59:10 ,elbowcough elbowcough
14391,1:59:10 ,hope for humanity slightly restored pog
14392,1:59:11 ,Omg I was here
14393,1:59:11 ,This is a message from some random alien Congratulations Humans I hope that one day you fill find my cousins that once lived on Mars
14394,1:59:11 ,Awesome Congrats
14395,1:59:11 ,well congrats for the landing and all the very best for the journey ahead lets see what kind of life mars had when our earth was having some beautiful days without us humans
14396,1:59:11 ,congratulations
14397,1:59:11 ,Liatos Miltiades Unfortunately i did not see live the landing
14398,1:59:11 ,shoutout brampton
14399,1:59:12 ,THEY GONNA FIND THE IMPOSTER WITH HIS DRIP
14400,1:59:12 ,if everyone stops talking it ll be funny
14401,1:59:12 ,I was here
14402,1:59:14 ,congrats NASA and Thak you
14403,1:59:15 ,Congratulations washhands
14404,1:59:15 ,I AM ALIEN WATCIHING FROM MARS UR ROVER WILL ONLY LAST FOR  MORE HALF MINUTE
14405,1:59:15 ,dom we know You re watching
14406,1:59:15 ,congratulations to NASA
14407,1:59:15 ,dab on the haters NASA letes go
14408,1:59:16 ,Congratulations team
14409,1:59:16 ,Cherry Family says thank you to NASA We can t wait to more photos Thanks to everyone for their excellent work and inspiring dedication to the future We can t wait to follow Perseverence s progress
14410,1:59:16 ,wow alot of energy and work spent
14411,1:59:17 ,When it will lands
14412,1:59:17 ,IT LANDED
14413,1:59:17 ,Love it it s a great moment
14414,1:59:17 ,This is outstanding congrats team
14415,1:59:18 ,I WAS HEREEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE
14416,1:59:18 ,Interesting times we live in
14417,1:59:19 ,Congratulations Well done and so exciting
14418,1:59:19 ,what time is it landing
14419,1:59:20 ,I Want to ask A Question But I Can t I Hope The Rover Doesn t Break Down
14420,1:59:20 ,history has been made
14421,1:59:21 ,the drone is huge
14422,1:59:21 ,A lot of Arabic comments why are we commenting if anyone is reading this buffering buffering buffering buffering
14423,1:59:21 ,Will se see more pics
14424,1:59:21 ,do we have any colored cameras onboard
14425,1:59:22 ,my Kids and Nephews are on Mars
14426,1:59:23 ,man we will all love the future years of science and astronomy BANZAI FOR PRESERANCE
14427,1:59:23 ,Good Work
14428,1:59:25 ,Mark Rober yes it was
14429,1:59:25 ,any time stamps
14430,1:59:26 ,RIght on Mark Rober
14431,1:59:26 ,Cool
14432,1:59:26 ,oof chat
14433,1:59:26 ,LOVE FROM CROATIA
14434,1:59:26 ,are people seriously talking about the bible
14435,1:59:26 ,CONGRATS
14436,1:59:26 ,Congratulations Team Preseverance
14437,1:59:27 ,What s up
14438,1:59:27 ,ive been here  hours already
14439,1:59:27 ,I was here
14440,1:59:27 ,when will it land
14441,1:59:27 ,Mark Rober Was right haha
14442,1:59:27 ,History is made
14443,1:59:28 ,congrats nasa this is awesome best of luck
14444,1:59:28 ,LIAM YOUNG it has
14445,1:59:28 ,Well done Congratulation from
14446,1:59:30 ,I was late
14447,1:59:30 ,Yesssssss It s amazing we re alive
14448,1:59:31 ,Congrats everyone
14449,1:59:31 ,say hello to own new home
14450,1:59:31 ,Congratulations The future is ours I believe one day we will live on Mars
14451,1:59:32 ,this is so freaking pog
14452,1:59:32 ,lol i missed the landing
14453,1:59:33 ,Congratulations NASA JPL
14454,1:59:33 ,Perseverance has two friends on Mars
14455,1:59:33 ,Mark Rober Hey man
14456,1:59:33 ,congrats woo
14457,1:59:34 ,Mark Rober hello science man
14458,1:59:34 ,finally we re landing on the moon
14459,1:59:35 ,WHEN WILL IT LAUNCH
14460,1:59:35 ,IT LANDED GUYS IT LANDED
14461,1:59:35 ,hoping for a new life there perseverance
14462,1:59:35 ,is that on mars
14463,1:59:36 ,I hope the helicopter works
14464,1:59:37 ,my dad s  years of career all come down to  minute and Touch Down confirm We are safe On MAR
14465,1:59:37 ,NASA and Pokemon Inc blew up tower  prove me wrong
14466,1:59:37 ,Congratulations Good job
14467,1:59:37 ,I was hear
14468,1:59:38 ,no live feed tho
14469,1:59:38 ,Congrats to the Perseverance Team
14470,1:59:39 ,Wonderful Super Congrats
14471,1:59:39 ,THERE IS LIFE ON MARS
14472,1:59:39 ,Congrats This is amazing and so inspiring
14473,1:59:40 ,Congratulations
14474,1:59:40 ,I was here
14475,1:59:40 ,Congratulations NASA and JPL
14476,1:59:41 ,THOSE WHO JUST JOINED IT ALREADY LANDED
14477,1:59:41 ,Mars is flat LOL
14478,1:59:42 ,reeee publish first photo ples
14479,1:59:42 ,but did they get a flight permit from the Mars Aviation Authorities
14480,1:59:42 ,has it landed
14481,1:59:43 ,it sucks
14482,1:59:43 ,Congratulations to all of the scientist that make possible this mission
14483,1:59:44 ,helecopter go brrr
14484,1:59:46 ,I WAS HERE Mark Rober
14485,1:59:46 ,Hey gamers
14486,1:59:46 ,Are we going to get any pictures of Ginny in flight
14487,1:59:47 ,it landed
14488,1:59:48 ,Congratulations to the Perseverance team
14489,1:59:48 ,What is this
14490,1:59:48 ,Closer to going to space bios
14491,1:59:48 ,this is great
14492,1:59:48 ,heard this from mark rober
14493,1:59:48 ,Super Bowl what s that Mark Rober
14494,1:59:50 ,washhands congratulations Absolutely amazing
14495,1:59:50 ,This will go dow in history let s gooo NASA
14496,1:59:51 ,i congratulate you nasa may the force be with you
14497,1:59:51 ,CountDownToMars COmplete
14498,1:59:51 ,the land was successful
14499,1:59:52 ,thats cool
14500,1:59:52 ,Mark Rober it shure was
14501,1:59:52 ,Hank Mancil Yes It does have a microphone
14502,1:59:52 ,hide chat
14503,1:59:52 ,TouchDown Comfirmed
14504,1:59:52 ,who else is here cus of mark rober
14505,1:59:53 ,wach a lkhout
14506,1:59:54 ,Fantastic Well done to the entire JPL NASA family You show us all how to overcome the challenges with grace and integrity Truly inspiring
